id,forager_id,item_id,kg
5cc7bd85-2005-4b71-a0ed-ee4fbab0a393,683de358-17e9-452d-8e5c-1281aba6c7af,8,3.25696892708399
66e1b297-5e85-42c8-9f3b-348c3737bb29,52278430-ec18-4f71-a4a0-68ccab3b648e,10,1.63917371832727
fe70d91e-e472-4042-ac37-2a8fe24c2f34,b15770af-a76a-4db1-a542-eb4800253437,8,1.68533399998459
cc347283-de2c-4f80-9101-c4d2f7979a93,df35d633-c7b2-4de2-beb9-31546acaaa60,3,0.309877055701742
490fe746-d65f-421b-b602-3795f529f2c6,92d74652-27f4-43b1-ace1-6a7895af47ce,3,0.637828619376676
f9a266f4-e260-41f1-82ec-7e1487563a91,36b57722-272b-4c47-9b90-1baa03f76441,1,2.54432804754205
9a784b83-2f23-4b0a-b4d4-6995477bb34b,f9dade69-b32e-41c6-ab7c-b11fa352dd8b,2,4.10446500349998
a81dfc84-4782-4638-bed5-19de07b54c92,3725d25d-c8c4-415b-b1a8-c4480102ea65,8,2.77078468467611
e6dedd1d-838e-4189-837c-2e449d3bf02e,aa35a6eb-eea2-4050-87b5-2c66c0dbe185,6,3.29249929310405
c5454334-e217-495b-99a1-219bb2b9365b,7b7a7611-7a16-418b-b022-0553738a4ce1,22,1.46094950202897
d261bd37-e321-4d59-8398-f63ae9843366,9c8667f9-69ef-4402-b4fb-d161e1418365,8,0.982322693188825
563d2b63-2931-4d97-8ff0-1d32d850f7d7,451940bd-657f-45a0-a69e-5bbcbb92f47b,23,1.33440206806846
bf3570e5-23bf-44ed-992f-c7a32285ecc1,cf7e078b-36b0-42f2-8936-ba72787694aa,6,0.937954641710014
