id,forager_id,item_id,kg
7ca4cc23-4640-4902-b816-4a9e87bea6e4,2338949f-c0b7-405e-800c-f416467d7ac0,12,3.56384347810589
bbd4930f-4d41-4946-9304-25bb017f1c3c,7f0c3e06-9369-42ee-a0d2-6273da1d30b0,6,3.94433279458635
b92beca2-3f38-4a80-a694-75104033a76f,06c1297c-7116-4d9d-ae6b-b9b2adcd716d,14,3.71347225895779
8cbaf10f-76a7-48bf-85f9-d4b61c98ebc6,0c863587-a1a1-4a82-b138-26e4ef767baf,3,4.18636755267455
12d2f32a-c1dd-4892-ba8e-d09f70bb907a,0f4e7d69-1714-4ece-8985-1bd4fc4d3962,23,3.16232402942252
b002b0ab-9129-46d1-8090-37679cc5a82e,8c682f2a-9a4f-4c1b-9709-28b2568017a8,9,4.91841959283614
9d701632-713d-4fb8-9d90-877d73135313,2bcaa1b7-9b5d-46f6-97ca-4015e4186d27,7,3.9497050124452
ad113f87-a9fe-41c8-a41d-fa9f3fd6e546,235f4147-4faa-401c-b041-a7db13fad860,9,0.547442520152518
4f1984cb-1a7e-4403-8ba6-fd8d723f627b,4cda93e3-6ebe-421d-aa63-61480bec7e10,7,2.9927189520992
8a8bf672-74ee-425e-bb11-f02b2a9f03f2,f0906a93-b3a0-49e8-b7aa-ad4215ad6992,6,4.345441772158
102e638a-acca-43c4-9f49-905738df3990,f12a3292-6f77-48ea-a87d-a23378866326,17,1.33960195399802
1c1c87ba-9740-49c6-bb78-2ecd796798d0,fe88e7e7-df99-46b1-96a8-604aa31eb8d1,26,0.8268818378108
1b88a7e4-d59c-4cda-9041-9ea517ea5c1e,0215c1f3-1ed1-4856-b373-47508366abe4,15,0.781715836134607
78e3eacd-5f9e-4385-ba9c-f9b910eed3df,d6f71d0c-bd19-4bbe-9ade-a7f463352675,11,4.39614441669366
c612467f-75e8-4745-8473-139259187dad,33973607-0bc2-444b-8e0d-68a38dc0cf65,20,2.12194580436775
e8b46e92-c208-4e1a-9886-933b87e83a4c,5f894bbf-bd15-401a-86c9-d10840966f40,20,4.70051442477876
5b719acb-ab76-47f5-a213-36782b12986c,89b689bf-9a29-4b81-ada0-9bbaa59493d5,22,0.761381227272274
