id,forager_id,item_id,kg
1cbdb4fb-d062-4823-b119-599fd23dfea0,dc59617e-ff83-4abf-be0a-cd212e9e886f,5,1.43396263762096
d2fb83a5-635f-411b-8da7-f92353867239,53b28699-3036-44d1-8d1d-acb82fef353b,2,3.6929859818858
f0ab173b-88e9-43b8-aa2e-884ceb0f5366,522c79d2-1b0b-46ed-a694-26d9eb6ed1c0,17,1.94334527088485
6136492b-b01b-457d-8d2b-eec0b1d64668,7f7baefc-6f1b-4122-8048-ebdb64c63d6c,16,4.62365905024282
cf2d43f6-6dbc-43ad-afcc-c0e598024209,8d365cf0-09a2-41f0-8755-f1dc1ab1958e,6,0.746156054291016
5d9583bd-4539-4d4d-ae27-8fd81151e867,8f3b72d6-a377-4ce5-af2f-cf58d89f9006,25,0.91062612860027
6caa2318-7fa0-461e-bdf3-091a559a16ff,614ad961-f628-4062-9336-274fe11611a2,17,3.53788901969692
a28b7785-47e5-4be5-941c-5e650821524a,327acf6e-a646-49e8-9c7e-69e575d657a7,9,4.76331974587558
6d35fdf4-8375-49e4-9eb0-f033968e8b6f,4fd5f77f-ebd6-458e-aa6f-0e488fa23790,12,3.83635182098316
07625463-1d1d-4733-9767-74c0b853b320,ebdfee34-1822-4ace-84a7-e3f98d031dcd,10,1.07500676800264
a4c7ea2e-bf67-4271-974a-ce76a60fe12e,7a8d74fb-2397-47f5-9aeb-1b83c238ec80,3,2.33882731154506
504f9340-deff-4887-b93a-295ee8976119,b8c4f696-db75-4bc8-8c23-a5ba9b4983ea,17,0.667502472813941
e60127f8-5a9e-43b5-836a-670e76ef38c3,47773020-64d5-4aa9-b2b7-eca81ccca1b5,25,3.06596648542488
bed76302-b317-4b88-ab41-823d6f561911,2f8559da-bc9b-445a-9497-9bc8c72bccc6,25,3.95202730253899
e58cb115-9097-44fc-9c16-c930bcad423a,b9d362aa-612c-423d-9955-db0bc3e0eae9,14,1.47679914542325
3039b7c7-584b-4bce-9e52-4e1a0e84e8f2,399c631d-3cbd-4fc3-886e-62e994cd48ea,17,4.86978049835646
cafafe8b-2eaf-49b2-aff0-f924c5842e62,f146be2c-72f9-4679-b568-21454804b09c,27,0.999424071376875
9d70135d-b3fd-4a66-9552-6dda70773669,fb9c11a5-809e-421d-8258-13a4dd33dba7,13,1.26424448376719
59ad7f22-492f-48d8-82f7-ea6c20a54daa,fe245ae7-969b-4da6-a700-4f61619818f8,16,4.7759273412991
2f88f4e5-b847-4bc8-aeca-db0e300cf89e,423d06b0-f69f-4e62-bb77-26dffc163675,3,1.01219495093086
98fc54b1-a6f7-4b0b-85da-f8a3546f976f,939ea47d-3c9e-4795-a164-ba02408d925c,21,3.23989235932934
32efaf8c-91c4-4980-b3b8-b4e3edee6967,76a98d36-a29b-472e-90ac-8bdf71819c4f,24,4.85723573461046
bc691fac-8cf4-4196-accd-0bf00b5db06d,a026c6e9-adb3-4c0a-a873-a8935f20154f,5,1.61948134951269
052f7565-2f3f-46c3-a632-9ec5aacf2628,7e89ef52-daa0-4b46-a603-6e0200f70b3d,18,2.17301164142462
b79241c9-60e9-4309-89d3-fef87eba7157,427095cf-8b12-4bbb-a5c3-712f1d42bcb0,22,0.498552606533539
b88c428a-7f67-4efe-bdb4-5325c5498799,26b8f485-2275-49c7-800c-ca17bb5bd878,27,4.66171127481466
9738925f-b7af-485d-a013-7a283fcca483,b3ed6983-5141-4614-903a-3c9e489e9b7d,18,1.58547311615454
d2589d15-ad1c-4e95-8030-2e826bdbf6f0,51df12db-2c44-4c94-ab8d-8481177274d9,24,2.74490523498734
77754229-0a62-4d02-8112-874f6ee646a4,9d567bd7-40dc-4c8f-b509-078136e93ca9,1,2.2606914685856
32c29120-df85-4edb-a899-60b725edf2b8,345d629b-56d1-4c8c-af26-722e8decbc92,22,3.75632777505383
bbe7c748-38a9-4555-a2f9-c2940d16d7d8,586e8355-40a8-4dd6-86a2-d82af6647f3a,25,4.95823962132364
7e04554d-c7e2-4fdc-aada-c3f75d568ff2,f3be6827-8cd7-4880-a767-ad915785e4de,10,4.49072972600848
47486c92-6c1a-450e-9b84-cf9f2c7f18aa,07524b4a-3261-41a5-834e-6c28c86cd496,22,3.3263051337685
f4e842d8-784d-43d0-9b01-a62ceca2e1c2,d1890cd0-b63c-4325-a0e0-fcdc9001ede2,4,1.20608747047656
e69919b0-8083-4fc3-8de1-454ac7560ce8,0e3758fb-8539-4e20-8491-99a0a38c445c,16,3.80243942537459
e700a61b-c423-4192-a423-9b3f05025cee,d7e3827b-c951-4ad3-a402-10a20e56ad63,2,4.19112362614419
402261ff-a524-429f-8880-ba6a179dd54b,30046756-951d-4eec-abe1-ad086a196e77,22,3.97885544164053
38edba24-085e-488e-a628-87aeddcc854d,388a7402-66b3-4862-bb6f-5a5e1d65dd20,15,0.517147390738664
0608249d-101d-4975-9d4e-39b05ba3852d,cd7d69cb-105d-4056-af99-ccfda579837b,19,2.51343649449453
11515388-0402-4c16-8dc0-14d24df50871,b3b25bcf-5139-4ad9-bbb6-49281075f4f7,19,0.665115022736189
ccffa1b6-e3ea-46e9-8554-af93f0c9fce9,2c4daadc-6b9a-47b9-b6d5-51b7e97554fd,23,0.387769534759116
