id,forager_id,item_id,kg
a7f0b59c-43e9-4d19-97a5-bf40e409a0f2,0f2d9f45-f6cc-49b2-8aa9-cd4540c10c15,5,0.852081540763416
bf2086e4-9507-4904-b74b-a027fea1abda,c9375f50-f3df-4bb9-96e0-4606f1a294cb,17,1.32704609121524
d89a0c0a-ccc6-4afa-a754-2a2a4724b3bb,2086dbcf-0e5b-42c8-a1c3-e8fc7c626425,10,0.549273456097242
9cc53b26-2534-43fa-930b-2661e601d975,e1b33038-c9d9-443e-b0b5-987e9abb6807,20,4.73453354762613
611a1199-d979-4335-a9d2-44ecfd021199,4a3913e3-b277-4dcb-bd2d-27234beb9bec,25,0.256635649109555
38affadf-7344-4b6f-bfa8-507a2ac38ad1,2fbcb5cf-f612-4495-a354-e33b161cca8f,8,4.92767697182841
b74e4827-78ad-4d48-a860-240be7cbb247,e68cfb7c-e6c5-48e1-af72-cf6a3eee19e8,15,0.515414327483352
981610ce-73ae-4b2e-8b71-19b94dfdf8b7,5310b4a3-fcbd-47f4-bba0-88ffd3456f2b,27,3.36084930135908
d17bf815-e2ab-43b9-8494-41ec373d82bb,3594edf3-2bfa-49ba-b927-9d3a57d444fb,21,3.77414337986808
11f47af3-9276-47ce-aff0-f8d6732bcff6,e9c1f2df-5206-4a1d-b968-e66bc8f0b249,27,3.1985178929281
3e4c7299-7402-4e8d-a53b-1f3b5179dcd0,fe88e7e7-df99-46b1-96a8-604aa31eb8d1,9,4.18649963982706
e2f2d6ab-d1de-40ac-a3ff-25c6883594b8,b8f8100e-7110-4e95-8957-3ea9896129c1,27,4.67754736048055
89b229b5-fc03-4c1a-98a7-93ccad84b804,9fcc4986-052f-49f0-a855-55efa40c8aae,17,4.19304921938714
ea36d2c1-d77d-4944-9653-436183c79abf,f9b84747-6d35-4ee7-9a27-bf6fd753f4bc,6,0.971580499630226
2e263b82-f10b-4d7d-9723-ad6cd115ba8b,4cda93e3-6ebe-421d-aa63-61480bec7e10,4,0.324695783213105
be69f337-4171-457c-bed7-f5f9ca56c037,1aa6b937-4120-4972-91cb-b8c30418530f,17,4.84276747542562
d0390668-7638-4584-a95c-e2a85d6ffca7,50d94ea6-a202-42e8-9ece-76724e7444a3,27,4.93055401352726
819a2c83-5047-4ee8-8eaa-862a486002e3,41e56a3c-0f36-463f-9b08-c3d053ead558,19,2.62367317328401
a16539ff-4137-468f-90e0-9af825fe49bb,f6747a79-346c-4fff-9018-cb1ff0b11b28,18,1.60858951569935
2c248446-04ce-4668-8084-bfdde6f4dd80,4c09572c-591b-4c8a-b471-c9249a699176,3,4.366492009287
d093b753-58d1-4125-a450-4ee8c072992f,ce7bff24-3d22-4911-98eb-38b2f40b41ee,13,3.72678160826991
dd969252-986d-4496-a89a-57cd32d49832,ab6a04e9-3bc8-42aa-9d59-6244fee356b8,16,2.56949255348625
cf8cf7bb-a41a-474e-b983-aec6c272c684,92d74652-27f4-43b1-ace1-6a7895af47ce,12,3.07646183426327
1bb1275a-8edf-4dba-a584-1ba7422609cd,6827c3a7-2b58-4a4b-ae73-858ec431fa05,15,3.5631003548685
083f4e9a-2d69-4b03-8019-a8b24d75eb0f,1a1246bc-cff7-46f7-a611-86d0f30f9a77,24,3.02850812800625
44955820-ee0b-4307-8e88-de88fd20c207,afb3e11f-9517-4d2d-aa93-e14d1b736717,8,3.89195892428605
bf9e3903-ab71-474b-a7b3-3204001735a2,ef2f0e9b-4ec0-4fcd-b7d7-b8c02cddfaca,23,3.30457865866114
