id,forager_id,item_id,kg
7ad744ef-2499-4740-b4df-92d14f0f9883,f3db37b1-47f1-4646-8976-8d5250bc28c1,2,2.92610188602754
ae377b03-5cb8-4561-8922-2cd07745bcb1,455f815d-9a55-4dd4-8e51-caea66f7f5c6,24,0.472039617678169
d13383e5-528c-4cb5-98d3-405e03367eb8,06bf6315-90ea-4bd2-bfdb-2683e93011d6,1,1.26209271883689
bbaffbf3-134f-4205-bcef-e2192a198880,31bc851c-2d98-44aa-8914-5110690aa49d,16,1.26733615108176
45a4c43e-4cb1-472f-bee4-167e83991605,db0e8971-5794-41b6-bd88-6a05607bd586,27,4.00693867295372
d7a27013-1d6a-41e2-9e93-c84b1b1cac1a,8bdffffc-8ae3-474a-92ac-24eb491fe56d,2,1.841725828844
faea4938-13b8-49b0-9208-165ab636aade,79d64fc1-0275-40c0-afe2-9ac049587a8a,11,1.83633609979243
d04032ca-b937-43e6-b7ec-79134397fd34,5b768113-0dc0-4bdd-9faa-3c0ec7e097eb,18,3.40152617921192
2f19d9fa-fd9c-4d2b-a558-daab2376e9b3,d10da1be-566d-40d7-af44-2322f70fc576,21,3.0816713989627
9205a694-9a7b-4c5f-bc90-bbe87322010f,b65ce526-8de8-4aef-bb7c-f9d050ba91e6,4,1.83073168226086
ca77113c-6d35-4225-8062-b787ef41347b,ae079d2f-c031-4513-b512-828785a98373,27,2.93647453544497
4b6c0dd2-7b4f-4a38-b714-e5792fb19516,c262d62e-f46e-4d09-8b35-0ebd2f75882a,9,4.99355129417663
c5ff08ab-64a0-4d04-a0d8-3356a42baa0e,12a325f2-3877-4a88-86df-bc57d8b3aa94,22,3.93544168380808
8fb7c5b5-3f55-4a44-b74f-4ff31ce22c17,755c8139-9062-49e5-a0ed-ec7e92b00b71,4,3.93796757731492
7f3d3847-f06e-4f60-b995-3e55e15a074f,df6ccd1f-ca2f-4f1b-81d8-98ad5469db34,27,1.77468449178836
bfcc2baa-0832-4122-961e-e75e328e85df,47773020-64d5-4aa9-b2b7-eca81ccca1b5,18,0.367205473625662
3137ad56-d9f4-492d-b1db-7e87932df71f,c649b4ba-4891-48e6-b99d-ce87092b027c,5,2.52459041877864
baa9a5bb-318f-48bf-87ec-7948b641bd43,e054afee-7c9c-4756-87ad-1d5d049bcd27,12,2.26832475372046
3dafafc7-6a60-45b6-8aaf-6616b575213a,3bf8dd5d-12f3-49e8-9e6c-d4f5da1372e0,27,0.557375713371381
a2ed8b94-ee79-45ef-960f-145ef5ea9b0f,79e83fb1-397e-48ac-bf2d-a0b9e6f3b3a7,10,1.30322217988
1fb7780b-d6fd-4203-86d0-0d3560c84cee,68eaa13f-a1e7-44ac-9533-155f9426f70b,11,3.19927986613441
4e50dc99-13b4-474d-a8a5-d5b4052cb315,ad93e02b-69a3-4d4b-9ae1-a1c57a620bf5,10,0.122987329877441
35b14a05-c131-4b59-816e-f2916b89f597,201cbc38-4075-499a-b379-2424b4ba93a6,16,3.16621632914348
a8f996b4-cc6a-4c8d-a4ec-d7f3701bb874,ee7bbf5c-68ef-4eb4-9462-5b73b6472678,17,2.79366260510574
1c07d7e7-b0cb-402d-aed0-b52993b9491f,fe89ecae-4687-4f8e-9657-ea398be99808,7,0.530093100494748
8b31e8b8-5710-4d4c-b588-5e0e816baf29,ff1dbe34-1f4d-4df0-9f4e-a6e3afe40471,5,1.12220901335692
bcaf786a-159c-49ac-ae37-d6211925d597,88956e9e-86ec-406b-8ac3-fb39ba12ab44,5,2.35434445648191
3b97f5e6-18b0-40e4-8006-be1391c22661,17e254a3-bfe8-4310-9388-67e17f97ae74,1,2.62516270732748
4434b8e9-f062-4e00-820c-7dc1c5341bce,2193c644-198f-4164-8b01-09d94571df5b,27,2.70468605794231
d2105c93-0622-4d75-918c-639acad8ed46,c26fc56b-8fed-4cee-bcc0-bdcd0c62226e,22,4.50955212312264
6084ee26-ce25-4f32-9340-dc52bbdad5ed,0a2367b4-10c9-4713-b670-5f2d2acf7534,13,0.526498267532558
b4dc3c0f-3236-4efc-a93f-88dc8480afac,81f7e91f-63de-4f59-a7a7-ccde2d3406da,4,4.29898291313973
04500427-556e-47d2-b315-a3a80937c187,ad23a002-ca93-4de4-9de4-e77808be9ab3,10,1.37406050976089
1e7cede6-f798-4deb-95e3-85ea9aa565b0,a7d5f53c-2475-4b47-a9f8-d059b22d0909,21,0.938838075678254
