id,forager_id,item_id,kg
b7b03c8e-965a-400a-9f01-dbbf09146806,8a1f73ac-fbe8-4d15-9ad5-e8d5749952bb,2,3.56019766687425
c690c5a9-7034-443a-9e16-e3a6750a5f0a,a3efd4e5-ca69-4c28-aa1e-a54563c3cf58,24,2.10650241086562
734e7829-cf18-47a9-8e5d-9a9d2c735e87,4eeb4e0c-bb05-44bf-ab05-20b2f569b065,22,4.61217727247261
63174444-d7af-418c-a160-c6ada9f4dd3b,6426b6b4-3953-4926-84ef-64feabbb40be,9,2.12327622660588
8dbe4e45-359e-4530-ac95-9cd9c44451fe,533c6127-9177-4dcf-a63f-dd43e1bb270a,11,1.18155163521019
00df71a7-b34b-449e-81af-f039c47e3c57,0d136baa-b6e0-449c-ab93-d313ab918a2a,21,2.26133769236567
8033bbf3-a3bf-441f-8d06-61dad4894319,e4870a3f-e4f7-49fa-bb52-636942395a67,2,4.11320927963276
56db049d-942d-4c29-8aef-885906c7dd91,3fa8ac60-b99b-4f5e-ad65-3201a2daf77e,14,1.26081678129771
e7a3f6cc-a984-4eba-84cd-76ad59c27f5c,cd98de35-6d43-4de0-bc92-02eb49c9031e,24,4.73987425185734
80b7c5a8-bc78-49a1-a5f3-05f032d78960,4e690de8-6312-4bb5-9190-e609d24804f2,13,4.60751820090577
06e149b8-1d27-4dc2-bcb5-e70a8d05a932,829475f6-530b-41a5-90f6-7d761502d13e,13,1.1565446764494
6ad38466-62af-42bb-834a-6a75923a6227,240113c5-bdc4-45cf-ad93-6b5a22476597,19,3.3118482460323
75f45325-0251-4f32-944e-e172e0c6c94c,c8e73ee9-f10a-4766-9ee3-a26e9d290b36,10,3.17607669060867
55f591ea-1bd1-4073-813c-200f6e165ade,fd7c6ab2-918a-4b9b-8f1c-858d4ea598ba,18,1.05428714340287
6b469bb1-ae25-4e78-88aa-6a71aa7eb038,0a3d2b5c-4266-4ac1-a9d3-801ec12c1e05,4,1.1033904253521
5c74fbe7-8f5d-48d5-bca6-8d1792f698b0,47e89fb5-932e-4ccb-ab8c-2c1e6c4b06b7,12,3.62401575004869
476bf0eb-dbee-4fd1-b7c0-fd3eef1c26c7,988ce42d-5f7a-48e9-ab1e-7a1ddacd8049,7,2.43112217268493
9a3c84ab-093d-4117-8b34-1498c18f99b9,5e1f6f8e-3d01-46fb-b42b-839374387876,2,4.61640643156898
e15ae53d-4f1d-4e75-bb9f-cdf8c2465a2a,de99c578-61ce-4a69-b0ab-d53541ca4bba,4,1.22475014344079
7d70bad4-1d59-4c29-8426-1d47a8067731,0a408680-4f06-4709-b908-35772162ec85,2,0.968153882151541
b650a943-1bb4-48e1-9ebe-c83520546141,2bdbe20a-e08d-41f7-9df5-3b3b2b570fca,18,4.14557008018976
8c5aed05-09e9-489a-9663-2a20d772b434,f8b2f368-a49f-4ed8-b6e3-4073f7aff213,4,1.40615976932745
e4d5fef2-9e15-44f6-b19d-e1ba9ed2681a,dd935aaa-0b9a-433e-ae24-c6f9c501f685,15,2.88633030028377
36028109-60a8-40be-a6a7-0753b6b7849c,6c0251a9-a925-4077-8b38-70b2d9d14558,20,3.74451760595875
6077c43a-c80e-43cc-a68e-463e319eaad3,5bc25e80-e8df-4f5e-afa5-4a684d301333,13,0.143532135916656
68206e63-a7ad-4364-8e2a-e1b91586042a,a3626a95-49cf-4921-9fa2-5e84a20c3103,26,4.1999338818248
69ed1283-01b6-45b9-8ed4-fcb920e471ec,7c70b8b6-de6d-4047-9006-d4ea934e290f,22,3.08863526107214
9b2ad4c5-12e9-4075-9e78-49b88c49569e,826ed267-a8ac-46b5-aca4-9a7f95f1e3ca,2,3.08648606659215
ad2534a4-afaa-4e54-9364-f95bc6f92c44,c234d45d-1f03-46b2-b17b-cd8159c9ec24,23,0.988443922572044
e6b2a2dc-ceb0-488b-983f-59a97951447d,5a5e54c1-4924-411b-ae5a-0f9fcf89bbf3,23,0.672832145529255
1003d845-e94e-41c1-a4a8-98767f9b12e4,8fdff2fd-6636-4fbd-be50-2a02a3acf371,15,4.60182776874948
41a11b20-5b84-4edb-8f6a-e05fb75fbd42,864f3cc3-af7c-4d02-911e-321d887975d3,25,3.145203675537
0d4f3737-d097-4adb-8ee3-119b69bbc2db,e054afee-7c9c-4756-87ad-1d5d049bcd27,24,0.436455456137869
b5f41f03-3ce6-4b13-a42b-7b37f4a0b2ea,8fdff2fd-6636-4fbd-be50-2a02a3acf371,20,3.61848461596225
9bab59fe-b0af-4398-b2e0-848d984f1826,d7ed71da-43c4-4472-aed8-565652345f24,6,4.66207544988118
f4134f4f-8abd-4bc6-bbaa-4197fe713082,b3ed6983-5141-4614-903a-3c9e489e9b7d,8,2.55440324649885
